cod_uf,UF,ano,ordem,cod_causa,quantidade,descricao
32,Espírito Santo,2014,9,V09,124,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
32,Espírito Santo,2014,10,W01,121,"Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés]"
32,Espírito Santo,2015,1,X95,884,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
32,Espírito Santo,2015,2,V29,223,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
32,Espírito Santo,2015,3,V49,204,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
32,Espírito Santo,2015,4,X93,176,Agressão por meio de disparo de arma de fogo de mão
32,Espírito Santo,2015,5,W18,157,Outras quedas no mesmo nível
32,Espírito Santo,2015,6,X99,155,Agressão por meio de objeto cortante ou penetrante
32,Espírito Santo,2015,7,V89,137,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
32,Espírito Santo,2015,8,X70,120,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
32,Espírito Santo,2015,9,W19,113,Queda sem especificação
32,Espírito Santo,2015,10,Y00,103,Agressão por meio de um objeto contundente
32,Espírito Santo,2016,1,X95,763,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
32,Espírito Santo,2016,2,V29,201,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
32,Espírito Santo,2016,3,V49,194,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
32,Espírito Santo,2016,4,W18,182,Outras quedas no mesmo nível
32,Espírito Santo,2016,5,X93,158,Agressão por meio de disparo de arma de fogo de mão
32,Espírito Santo,2016,6,X99,155,Agressão por meio de objeto cortante ou penetrante
32,Espírito Santo,2016,7,W19,146,Queda sem especificação
32,Espírito Santo,2016,8,V89,141,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
32,Espírito Santo,2016,9,V09,115,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
32,Espírito Santo,2016,10,W01,112,"Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés]"
32,Espírito Santo,2017,1,X95,965,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
32,Espírito Santo,2017,2,V29,200,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
32,Espírito Santo,2017,3,X93,195,Agressão por meio de disparo de arma de fogo de mão
32,Espírito Santo,2017,4,W19,161,Queda sem especificação
32,Espírito Santo,2017,5,W18,160,Outras quedas no mesmo nível
32,Espírito Santo,2017,6,V49,156,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
32,Espírito Santo,2017,7,X99,143,Agressão por meio de objeto cortante ou penetrante
32,Espírito Santo,2017,8,W01,139,"Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés]"
32,Espírito Santo,2017,9,X70,123,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
32,Espírito Santo,2017,10,V09,112,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
32,Espírito Santo,2018,1,X95,669,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
32,Espírito Santo,2018,2,V89,170,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
32,Espírito Santo,2018,3,V29,167,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
32,Espírito Santo,2018,4,W18,157,Outras quedas no mesmo nível
32,Espírito Santo,2018,5,W01,145,"Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés]"
32,Espírito Santo,2018,6,X70,141,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
32,Espírito Santo,2018,7,V49,134,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
32,Espírito Santo,2018,8,X99,130,Agressão por meio de objeto cortante ou penetrante
32,Espírito Santo,2018,9,X93,117,Agressão por meio de disparo de arma de fogo de mão
32,Espírito Santo,2018,10,V09,91,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
33,Rio de Janeiro,2008,1,X95,3708,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
33,Rio de Janeiro,2008,2,Y09,554,Agressão por meios não especificados
33,Rio de Janeiro,2008,3,X93,517,Agressão por meio de disparo de arma de fogo de mão
33,Rio de Janeiro,2008,4,V09,489,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
33,Rio de Janeiro,2008,5,W18,440,Outras quedas no mesmo nível
33,Rio de Janeiro,2008,6,W84,342,Riscos não especificados à respiração
33,Rio de Janeiro,2008,7,X59,265,Exposição a fatores não especificados
33,Rio de Janeiro,2008,8,V03,257,"Pedestre traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
33,Rio de Janeiro,2008,9,Y35,256,Intervenção legal
33,Rio de Janeiro,2008,10,V89,252,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
33,Rio de Janeiro,2009,1,X95,3630,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
33,Rio de Janeiro,2009,2,Y09,566,Agressão por meios não especificados
33,Rio de Janeiro,2009,3,V09,444,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
33,Rio de Janeiro,2009,4,W18,427,Outras quedas no mesmo nível
33,Rio de Janeiro,2009,5,W84,302,Riscos não especificados à respiração
33,Rio de Janeiro,2009,6,Y35,293,Intervenção legal
33,Rio de Janeiro,2009,7,X93,274,Agressão por meio de disparo de arma de fogo de mão
33,Rio de Janeiro,2009,8,X59,265,Exposição a fatores não especificados
33,Rio de Janeiro,2009,9,V03,235,"Pedestre traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
33,Rio de Janeiro,2009,10,X99,220,Agressão por meio de objeto cortante ou penetrante
33,Rio de Janeiro,2010,1,X95,3854,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
33,Rio de Janeiro,2010,2,V09,696,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
33,Rio de Janeiro,2010,3,Y09,617,Agressão por meios não especificados
33,Rio de Janeiro,2010,4,W18,558,Outras quedas no mesmo nível
33,Rio de Janeiro,2010,5,V89,458,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
33,Rio de Janeiro,2010,6,Y35,382,Intervenção legal
33,Rio de Janeiro,2010,7,W84,365,Riscos não especificados à respiração
33,Rio de Janeiro,2010,8,X59,292,Exposição a fatores não especificados
33,Rio de Janeiro,2010,9,X36,271,"Vítima de avalanche, desabamento de terra e outros movimentos da superfície terrestre"
33,Rio de Janeiro,2010,10,W19,250,Queda sem especificação
33,Rio de Janeiro,2011,1,X95,3166,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
33,Rio de Janeiro,2011,2,X37,858,Vítima de tempestade cataclísmica
33,Rio de Janeiro,2011,3,V09,774,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
33,Rio de Janeiro,2011,4,Y09,609,Agressão por meios não especificados
33,Rio de Janeiro,2011,5,W18,515,Outras quedas no mesmo nível
33,Rio de Janeiro,2011,6,V89,488,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
33,Rio de Janeiro,2011,7,W84,455,Riscos não especificados à respiração
33,Rio de Janeiro,2011,8,X59,436,Exposição a fatores não especificados
33,Rio de Janeiro,2011,9,W19,300,Queda sem especificação
33,Rio de Janeiro,2011,10,X99,258,Agressão por meio de objeto cortante ou penetrante
33,Rio de Janeiro,2012,1,X95,3182,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
33,Rio de Janeiro,2012,2,V89,792,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
33,Rio de Janeiro,2012,3,V09,787,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
33,Rio de Janeiro,2012,4,Y09,579,Agressão por meios não especificados
33,Rio de Janeiro,2012,5,W19,477,Queda sem especificação
33,Rio de Janeiro,2012,6,W84,437,Riscos não especificados à respiração
33,Rio de Janeiro,2012,7,X59,406,Exposição a fatores não especificados
33,Rio de Janeiro,2012,8,W18,374,Outras quedas no mesmo nível
33,Rio de Janeiro,2012,9,X99,244,Agressão por meio de objeto cortante ou penetrante
33,Rio de Janeiro,2012,10,X70,201,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
33,Rio de Janeiro,2013,1,X95,3226,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
33,Rio de Janeiro,2013,2,Y09,720,Agressão por meios não especificados
33,Rio de Janeiro,2013,3,V89,687,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
33,Rio de Janeiro,2013,4,W18,641,Outras quedas no mesmo nível
33,Rio de Janeiro,2013,5,V09,597,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
33,Rio de Janeiro,2013,6,X59,564,Exposição a fatores não especificados
33,Rio de Janeiro,2013,7,W84,467,Riscos não especificados à respiração
33,Rio de Janeiro,2013,8,X99,252,Agressão por meio de objeto cortante ou penetrante
33,Rio de Janeiro,2013,9,W19,217,Queda sem especificação
33,Rio de Janeiro,2013,10,X70,212,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
33,Rio de Janeiro,2014,1,X95,3307,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
33,Rio de Janeiro,2014,2,Y09,1058,Agressão por meios não especificados
33,Rio de Janeiro,2014,3,V89,901,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
33,Rio de Janeiro,2014,4,W18,743,Outras quedas no mesmo nível
33,Rio de Janeiro,2014,5,V09,656,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
33,Rio de Janeiro,2014,6,W84,589,Riscos não especificados à respiração
33,Rio de Janeiro,2014,7,X59,492,Exposição a fatores não especificados
33,Rio de Janeiro,2014,8,X99,286,Agressão por meio de objeto cortante ou penetrante
33,Rio de Janeiro,2014,9,X70,283,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
33,Rio de Janeiro,2014,10,X93,270,Agressão por meio de disparo de arma de fogo de mão
33,Rio de Janeiro,2015,1,X95,2857,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
33,Rio de Janeiro,2015,2,Y09,1069,Agressão por meios não especificados
33,Rio de Janeiro,2015,3,X59,866,Exposição a fatores não especificados
33,Rio de Janeiro,2015,4,W18,827,Outras quedas no mesmo nível
33,Rio de Janeiro,2015,5,W84,591,Riscos não especificados à respiração
33,Rio de Janeiro,2015,6,V09,374,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
33,Rio de Janeiro,2015,7,V89,359,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
33,Rio de Janeiro,2015,8,X70,293,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
33,Rio de Janeiro,2015,9,X99,239,Agressão por meio de objeto cortante ou penetrante
33,Rio de Janeiro,2015,10,Y35,220,Intervenção legal
33,Rio de Janeiro,2016,1,X95,3553,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
33,Rio de Janeiro,2016,2,Y09,899,Agressão por meios não especificados
33,Rio de Janeiro,2016,3,V89,885,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
33,Rio de Janeiro,2016,4,W18,737,Outras quedas no mesmo nível
33,Rio de Janeiro,2016,5,X59,688,Exposição a fatores não especificados
33,Rio de Janeiro,2016,6,W84,677,Riscos não especificados à respiração
33,Rio de Janeiro,2016,7,Y35,440,Intervenção legal
33,Rio de Janeiro,2016,8,X93,439,Agressão por meio de disparo de arma de fogo de mão
33,Rio de Janeiro,2016,9,W19,298,Queda sem especificação
33,Rio de Janeiro,2016,10,V09,271,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
33,Rio de Janeiro,2017,1,X95,4195,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
33,Rio de Janeiro,2017,2,Y09,881,Agressão por meios não especificados
33,Rio de Janeiro,2017,3,X59,741,Exposição a fatores não especificados
33,Rio de Janeiro,2017,4,W18,658,Outras quedas no mesmo nível
33,Rio de Janeiro,2017,5,V89,638,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
33,Rio de Janeiro,2017,6,Y35,540,Intervenção legal
33,Rio de Janeiro,2017,7,W84,535,Riscos não especificados à respiração
33,Rio de Janeiro,2017,8,V09,407,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
33,Rio de Janeiro,2017,9,X70,324,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
33,Rio de Janeiro,2017,10,X99,243,Agressão por meio de objeto cortante ou penetrante
33,Rio de Janeiro,2018,1,X95,3668,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
33,Rio de Janeiro,2018,2,Y09,812,Agressão por meios não especificados
33,Rio de Janeiro,2018,3,Y35,748,Intervenção legal
33,Rio de Janeiro,2018,4,X59,598,Exposição a fatores não especificados
33,Rio de Janeiro,2018,5,W18,533,Outras quedas no mesmo nível
33,Rio de Janeiro,2018,6,X93,520,Agressão por meio de disparo de arma de fogo de mão
33,Rio de Janeiro,2018,7,W84,507,Riscos não especificados à respiração
33,Rio de Janeiro,2018,8,V89,490,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
